source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Agaricomycetes_2,Steccherinum,fungi_845,fungi_805,0.427194434989845,0.000479754022598033,fungi_845|fungi_805,COPD,ff,0.427194434989845
Amyloporia,Steccherinum,fungi_725,fungi_805,0.511478985976528,1.83515692455671e-05,fungi_725|fungi_805,COPD,ff,0.511478985976528
Bjerkandera,Steccherinum,fungi_768,fungi_805,0.404212636517623,0.0010179807037729,fungi_768|fungi_805,COPD,ff,0.404212636517623
Ceriporia,Steccherinum,fungi_748,fungi_805,0.426952039027462,0.000483711695517863,fungi_748|fungi_805,COPD,ff,0.426952039027462
Clitopilus,Steccherinum,fungi_580,fungi_805,0.515762916979561,1.51787295759043e-05,fungi_580|fungi_805,COPD,ff,0.515762916979561
Coprinellus,Steccherinum,fungi_609,fungi_805,0.453015551016594,0.000192885971001644,fungi_609|fungi_805,COPD,ff,0.453015551016594
Crustodontia,Steccherinum,fungi_758,fungi_805,0.451599303742573,0.000203155856843162,fungi_758|fungi_805,COPD,ff,0.451599303742573
Fomitopsis,Steccherinum,fungi_732,fungi_805,0.421073279818519,0.0005892640558538,fungi_732|fungi_805,COPD,ff,0.421073279818519
Grammothele,Steccherinum,fungi_786,fungi_805,0.437025880853132,0.00034201092236219,fungi_786|fungi_805,COPD,ff,0.437025880853132
Gyrodontium,Steccherinum,fungi_660,fungi_805,0.463156813368282,0.000132152968752575,fungi_660|fungi_805,COPD,ff,0.463156813368282
Heterochaete,Steccherinum,fungi_649,fungi_805,0.507232261621067,2.20956494252356e-05,fungi_649|fungi_805,COPD,ff,0.507232261621067
Hymenochaete,Steccherinum,fungi_700,fungi_805,0.470020766580772,0.000101618934621905,fungi_700|fungi_805,COPD,ff,0.470020766580772
Hyphodontia,Steccherinum,fungi_712,fungi_805,0.450193604073331,0.000213842179174639,fungi_712|fungi_805,COPD,ff,0.450193604073331
Lentinus,Steccherinum,fungi_788,fungi_805,0.489978396070848,4.58258812070511e-05,fungi_788|fungi_805,COPD,ff,0.489978396070848
Lyomyces,Steccherinum,fungi_713,fungi_805,0.540646481593819,4.78234863021676e-06,fungi_713|fungi_805,COPD,ff,0.540646481593819
Mycoacia,Steccherinum,fungi_762,fungi_805,0.416276672563521,0.000690421331153823,fungi_762|fungi_805,COPD,ff,0.416276672563521
Peniophora,Steccherinum,fungi_816,fungi_805,0.456213036604323,0.000171425138896897,fungi_816|fungi_805,COPD,ff,0.456213036604323
Perenniporia,Steccherinum,fungi_742,fungi_805,0.628367445948877,3.51716642477129e-08,fungi_742|fungi_805,COPD,ff,0.628367445948877
Phanerochaete,Steccherinum,fungi_771,fungi_805,0.490505055037026,4.48425928922802e-05,fungi_771|fungi_805,COPD,ff,0.490505055037026
Phlebia,Steccherinum,fungi_763,fungi_805,0.579510291030386,6.47411660503749e-07,fungi_763|fungi_805,COPD,ff,0.579510291030386
Phlebiopsis,Steccherinum,fungi_772,fungi_805,0.438953444375907,0.000319667619856245,fungi_772|fungi_805,COPD,ff,0.438953444375907
Polyporales,Steccherinum,fungi_720,fungi_805,0.56091812686068,1.73939099035181e-06,fungi_720|fungi_805,COPD,ff,0.56091812686068
Psathyrella,Steccherinum,fungi_612,fungi_805,0.478647931504992,7.24580800297581e-05,fungi_612|fungi_805,COPD,ff,0.478647931504992
Psilocybe,Steccherinum,fungi_621,fungi_805,0.47844037565911,7.30578577710084e-05,fungi_621|fungi_805,COPD,ff,0.47844037565911
Schizophyllum,Steccherinum,fungi_616,fungi_805,0.561761052810349,1.66532753187454e-06,fungi_616|fungi_805,COPD,ff,0.561761052810349
Sistotremastrum,Steccherinum,fungi_843,fungi_805,0.506536126259711,2.27731060760128e-05,fungi_843|fungi_805,COPD,ff,0.506536126259711
Leucosporidium,Sterigmatomyces,fungi_878,fungi_846,0.418040730000774,0.000651520228589941,fungi_878|fungi_846,COPD,ff,0.418040730000774
Chaetomium,Strelitziana,fungi_488,fungi_197,0.586686987610164,4.34804761528795e-07,fungi_488|fungi_197,COPD,ff,0.586686987610164
Geosmithia,Strelitziana,fungi_380,fungi_197,0.689793333839262,4.03424627037907e-10,fungi_380|fungi_197,COPD,ff,0.689793333839262
Isaria,Strelitziana,fungi_396,fungi_197,0.49568696707321,3.61556448211786e-05,fungi_396|fungi_197,COPD,ff,0.49568696707321
Lecanicillium,Strelitziana,fungi_397,fungi_197,0.54883621421596,3.20364431871667e-06,fungi_397|fungi_197,COPD,ff,0.54883621421596
Neodeightonia,Strelitziana,fungi_12,fungi_197,0.712786444967237,5.64015500970072e-11,fungi_12|fungi_197,COPD,ff,0.712786444967237
Stachybotryaceae,Strelitziana,fungi_452,fungi_197,0.712786444967237,5.64015500970072e-11,fungi_452|fungi_197,COPD,ff,0.712786444967237
Agaricomycetes,Subulicystidium,fungi_560,fungi_840,0.420001352270012,0.000610624580017483,fungi_560|fungi_840,COPD,ff,0.420001352270012
Alfaria,Subulicystidium,fungi_441,fungi_840,0.461872332293315,0.00013872740957388,fungi_441|fungi_840,COPD,ff,0.461872332293315
Amyloporia,Subulicystidium,fungi_725,fungi_840,0.653140216302615,6.55841092545018e-09,fungi_725|fungi_840,COPD,ff,0.653140216302615
Bjerkandera,Subulicystidium,fungi_768,fungi_840,0.524918691170457,1.00292241160815e-05,fungi_768|fungi_840,COPD,ff,0.524918691170457
Clitopilus,Subulicystidium,fungi_580,fungi_840,0.563329510917251,1.53531527957718e-06,fungi_580|fungi_840,COPD,ff,0.563329510917251
Coprinellus,Subulicystidium,fungi_609,fungi_840,0.451192915741244,0.000206193884749295,fungi_609|fungi_840,COPD,ff,0.451192915741244
Crustodontia,Subulicystidium,fungi_758,fungi_840,0.572380653891568,9.52560039513273e-07,fungi_758|fungi_840,COPD,ff,0.572380653891568
Didymellaceae_2,Subulicystidium,fungi_103,fungi_840,0.46565723605619,0.000120168593473524,fungi_103|fungi_840,COPD,ff,0.46565723605619
Fomitopsis,Subulicystidium,fungi_732,fungi_840,0.598144350891198,2.25680935050931e-07,fungi_732|fungi_840,COPD,ff,0.598144350891198
Gloeostereum,Subulicystidium,fungi_569,fungi_840,0.417175009813317,0.000670355678524581,fungi_569|fungi_840,COPD,ff,0.417175009813317
Hericiaceae,Subulicystidium,fungi_811,fungi_840,0.476558640284394,7.87082121473937e-05,fungi_811|fungi_840,COPD,ff,0.476558640284394
Heterobasidion,Subulicystidium,fungi_809,fungi_840,0.633654266626493,2.48863871732397e-08,fungi_809|fungi_840,COPD,ff,0.633654266626493
Heterochaete,Subulicystidium,fungi_649,fungi_840,0.570726379027854,1.04050446791959e-06,fungi_649|fungi_840,COPD,ff,0.570726379027854
Humicola,Subulicystidium,fungi_492,fungi_840,0.461872332293315,0.00013872740957388,fungi_492|fungi_840,COPD,ff,0.461872332293315
Hyphoderma,Subulicystidium,fungi_746,fungi_840,0.41545847571359,0.000709168856648734,fungi_746|fungi_840,COPD,ff,0.41545847571359
Hyphodermella,Subulicystidium,fungi_769,fungi_840,0.633454547166164,2.52167335901277e-08,fungi_769|fungi_840,COPD,ff,0.633454547166164
Hyphodontia,Subulicystidium,fungi_712,fungi_840,0.527805752119708,8.77866567305929e-06,fungi_712|fungi_840,COPD,ff,0.527805752119708
Irpex,Subulicystidium,fungi_752,fungi_840,0.616033282485797,7.69024168789656e-08,fungi_752|fungi_840,COPD,ff,0.616033282485797
Junghuhnia,Subulicystidium,fungi_803,fungi_840,0.468057653784506,0.000109611333934501,fungi_803|fungi_840,COPD,ff,0.468057653784506
Lentinus,Subulicystidium,fungi_788,fungi_840,0.454411953632699,0.000183227745481851,fungi_788|fungi_840,COPD,ff,0.454411953632699
Lyomyces,Subulicystidium,fungi_713,fungi_840,0.653850494829545,6.23586027259648e-09,fungi_713|fungi_840,COPD,ff,0.653850494829545
Meruliaceae,Subulicystidium,fungi_765,fungi_840,0.625174855679475,4.3207117217392e-08,fungi_765|fungi_840,COPD,ff,0.625174855679475
Mycoacia,Subulicystidium,fungi_762,fungi_840,0.769979493049974,1.63424829224823e-13,fungi_762|fungi_840,COPD,ff,0.769979493049974
Myrmecridium,Subulicystidium,fungi_476,fungi_840,0.46631184851095,0.000117200530886485,fungi_476|fungi_840,COPD,ff,0.46631184851095
Paraconiothyrium,Subulicystidium,fungi_110,fungi_840,0.461872332293315,0.00013872740957388,fungi_110|fungi_840,COPD,ff,0.461872332293315
Peniophora,Subulicystidium,fungi_816,fungi_840,0.425766279899217,0.000503503132265548,fungi_816|fungi_840,COPD,ff,0.425766279899217
Peniophorella,Subulicystidium,fungi_706,fungi_840,0.662793673577218,3.26663984751008e-09,fungi_706|fungi_840,COPD,ff,0.662793673577218
Perenniporia,Subulicystidium,fungi_742,fungi_840,0.537753083992512,5.49576207409253e-06,fungi_742|fungi_840,COPD,ff,0.537753083992512
Phanerina,Subulicystidium,fungi_770,fungi_840,0.616033282485797,7.69024168789656e-08,fungi_770|fungi_840,COPD,ff,0.616033282485797
Phanerochaetaceae,Subulicystidium,fungi_776,fungi_840,0.415039027684644,0.000718957487787275,fungi_776|fungi_840,COPD,ff,0.415039027684644
Phanerochaete,Subulicystidium,fungi_771,fungi_840,0.479581374192077,6.98164041565974e-05,fungi_771|fungi_840,COPD,ff,0.479581374192077
Phlebia,Subulicystidium,fungi_763,fungi_840,0.514040735704462,1.6387392273387e-05,fungi_763|fungi_840,COPD,ff,0.514040735704462
Phlebiopsis,Subulicystidium,fungi_772,fungi_840,0.54575656725712,3.72917038560239e-06,fungi_772|fungi_840,COPD,ff,0.54575656725712
Phomatospora,Subulicystidium,fungi_479,fungi_840,0.446973224799983,0.000240290960905387,fungi_479|fungi_840,COPD,ff,0.446973224799983
Polyporales,Subulicystidium,fungi_720,fungi_840,0.489032650676933,4.76418111214905e-05,fungi_720|fungi_840,COPD,ff,0.489032650676933
Psathyrella,Subulicystidium,fungi_612,fungi_840,0.485872041289771,5.42041877245047e-05,fungi_612|fungi_840,COPD,ff,0.485872041289771
Psilocybe,Subulicystidium,fungi_621,fungi_840,0.655987066916194,5.3538151689736e-09,fungi_621|fungi_840,COPD,ff,0.655987066916194
Russulales,Subulicystidium,fungi_827,fungi_840,0.47109628795798,9.74710530081691e-05,fungi_827|fungi_840,COPD,ff,0.47109628795798
Schizophyllum,Subulicystidium,fungi_616,fungi_840,0.482183204081755,6.29147338999658e-05,fungi_616|fungi_840,COPD,ff,0.482183204081755
Schizoporaceae,Subulicystidium,fungi_711,fungi_840,0.656713922392001,5.08172059987544e-09,fungi_711|fungi_840,COPD,ff,0.656713922392001
Serpula,Subulicystidium,fungi_664,fungi_840,0.483829308387579,5.88794121334502e-05,fungi_664|fungi_840,COPD,ff,0.483829308387579
Sistotremastrum,Subulicystidium,fungi_843,fungi_840,0.556429599211635,2.18854544442593e-06,fungi_843|fungi_840,COPD,ff,0.556429599211635
Skvortzovia,Subulicystidium,fungi_708,fungi_840,0.446973224799983,0.000240290960905387,fungi_708|fungi_840,COPD,ff,0.446973224799983
Steccherinum,Subulicystidium,fungi_805,fungi_840,0.520637641348236,1.21917206747924e-05,fungi_805|fungi_840,COPD,ff,0.520637641348236
Catabotrydaceae,Symbiotaphrina,fungi_375,fungi_556,0.411036771569094,0.000818701149828627,fungi_375|fungi_556,COPD,ff,0.411036771569094
Duportella,Symbiotaphrina,fungi_685,fungi_556,0.462672247169098,0.000134598777214778,fungi_685|fungi_556,COPD,ff,0.462672247169098
Microdochium,Symbiotaphrina,fungi_529,fungi_556,0.460794204080158,0.000144476065949917,fungi_529|fungi_556,COPD,ff,0.460794204080158
Neodevriesia,Symbiotaphrina,fungi_59,fungi_556,0.415935929714646,0.000698173586060058,fungi_59|fungi_556,COPD,ff,0.415935929714646
Pestalotiopsis,Symbiotaphrina,fungi_532,fungi_556,0.462672247169098,0.000134598777214778,fungi_532|fungi_556,COPD,ff,0.462672247169098
Podosphaera,Symbiotaphrina,fungi_246,fungi_556,0.512244273651502,1.77430302148451e-05,fungi_246|fungi_556,COPD,ff,0.512244273651502
Nectriaceae,Talaromyces,fungi_413,fungi_226,0.442457346732647,0.000282432666229848,fungi_413|fungi_226,COPD,ff,0.442457346732647
Stenotrophomonas,Thermomyces,bacteria_99,fungi_227,0.465610500341502,0.000120383116736678,bacteria_99|fungi_227,COPD,bf,0.465610500341502
Alfaria,Thermomyces,fungi_441,fungi_227,0.689793333839262,4.03424627037907e-10,fungi_441|fungi_227,COPD,ff,0.689793333839262
Arthrinium,Thermomyces,fungi_517,fungi_227,0.430315983254576,0.00043135256444371,fungi_517|fungi_227,COPD,ff,0.430315983254576
Blastobotrys,Thermomyces,fungi_333,fungi_227,0.5,3.01426521187587e-05,fungi_333|fungi_227,COPD,ff,0.5
Cyberlindnera,Thermomyces,fungi_320,fungi_227,0.712786444967237,5.64015500970072e-11,fungi_320|fungi_227,COPD,ff,0.712786444967237
Halotthiaceae,Thermomyces,fungi_116,fungi_227,0.491739304278018,4.26141376124178e-05,fungi_116|fungi_227,COPD,ff,0.491739304278018
Humicola,Thermomyces,fungi_492,fungi_227,0.689793333839262,4.03424627037907e-10,fungi_492|fungi_227,COPD,ff,0.689793333839262
Irpex,Thermomyces,fungi_752,fungi_227,0.475347994135417,8.25535169464153e-05,fungi_752|fungi_227,COPD,ff,0.475347994135417
Leucosporidium,Thermomyces,fungi_878,fungi_227,0.796109910264373,6.21724893790088e-15,fungi_878|fungi_227,COPD,ff,0.796109910264373
Mycosphaerella,Thermomyces,fungi_40,fungi_227,0.467221644120708,0.00011318729131049,fungi_40|fungi_227,COPD,ff,0.467221644120708
Paraconiothyrium,Thermomyces,fungi_110,fungi_227,0.689793333839262,4.03424627037907e-10,fungi_110|fungi_227,COPD,ff,0.689793333839262
Pleosporales_2,Thermomyces,fungi_179,fungi_227,0.407720638518476,0.000910648802612712,fungi_179|fungi_227,COPD,ff,0.407720638518476
Rasamsonia,Thermomyces,fungi_224,fungi_227,0.5,3.01426521187587e-05,fungi_224|fungi_227,COPD,ff,0.5
Alfaria,Tilletia,fungi_441,fungi_872,0.54883621421596,3.20364431871667e-06,fungi_441|fungi_872,COPD,ff,0.54883621421596
Clitopilus,Tilletia,fungi_580,fungi_872,0.450608147479301,0.000210638464722024,fungi_580|fungi_872,COPD,ff,0.450608147479301
Didymosphaeriaceae,Tilletia,fungi_104,fungi_872,0.41805088921184,0.00065130207245323,fungi_104|fungi_872,COPD,ff,0.41805088921184
Ganoderma,Tilletia,fungi_741,fungi_872,0.442089021193662,0.000286151411553526,fungi_741|fungi_872,COPD,ff,0.442089021193662
Grammothele,Tilletia,fungi_786,fungi_872,0.407921518349732,0.000904824095765644,fungi_786|fungi_872,COPD,ff,0.407921518349732
Humicola,Tilletia,fungi_492,fungi_872,0.54883621421596,3.20364431871667e-06,fungi_492|fungi_872,COPD,ff,0.54883621421596
Knufia,Tilletia,fungi_209,fungi_872,0.404906896264101,0.000995874396376939,fungi_209|fungi_872,COPD,ff,0.404906896264101
Lentinula,Tilletia,fungi_597,fungi_872,0.404906896264101,0.000995874396376939,fungi_597|fungi_872,COPD,ff,0.404906896264101
Mortierella,Tilletia,fungi_963,fungi_872,0.413877368324891,0.000746709177711358,fungi_963|fungi_872,COPD,ff,0.413877368324891
Paraconiothyrium,Tilletia,fungi_110,fungi_872,0.54883621421596,3.20364431871667e-06,fungi_110|fungi_872,COPD,ff,0.54883621421596
Peniophorella,Tilletia,fungi_706,fungi_872,0.40914486484937,0.000870072895789775,fungi_706|fungi_872,COPD,ff,0.40914486484937
Phomatospora,Tilletia,fungi_479,fungi_872,0.567761600913062,1.21746499948117e-06,fungi_479|fungi_872,COPD,ff,0.567761600913062
Skvortzovia,Tilletia,fungi_708,fungi_872,0.567761600913062,1.21746499948117e-06,fungi_708|fungi_872,COPD,ff,0.567761600913062
Subulicystidium,Tilletia,fungi_840,fungi_872,0.502058977097828,2.7611739453981e-05,fungi_840|fungi_872,COPD,ff,0.502058977097828
Agaricomycetes_2,Tinctoporellus,fungi_845,fungi_795,0.427932092600981,0.00046789052554308,fungi_845|fungi_795,COPD,ff,0.427932092600981
Ceriporia,Tinctoporellus,fungi_748,fungi_795,0.490882994560559,4.41490301983372e-05,fungi_748|fungi_795,COPD,ff,0.490882994560559
Lyomyces,Tinctoporellus,fungi_713,fungi_795,0.423295860550635,0.000547120031180848,fungi_713|fungi_795,COPD,ff,0.423295860550635
Myrmecridium,Tinctoporellus,fungi_476,fungi_795,0.434151268698625,0.000377985826787386,fungi_476|fungi_795,COPD,ff,0.434151268698625
Perenniporia,Tinctoporellus,fungi_742,fungi_795,0.488728089425544,4.82406110933198e-05,fungi_742|fungi_795,COPD,ff,0.488728089425544
Phlebia,Tinctoporellus,fungi_763,fungi_795,0.558660870142252,1.95320334084315e-06,fungi_763|fungi_795,COPD,ff,0.558660870142252
Polyporales,Tinctoporellus,fungi_720,fungi_795,0.44776952867073,0.000233486257656956,fungi_720|fungi_795,COPD,ff,0.44776952867073
Schizophyllum,Tinctoporellus,fungi_616,fungi_795,0.557156430705216,2.109115473381e-06,fungi_616|fungi_795,COPD,ff,0.557156430705216
Steccherinum,Tinctoporellus,fungi_805,fungi_795,0.4040985305471,0.00102165608849747,fungi_805|fungi_795,COPD,ff,0.4040985305471
Subulicystidium,Tinctoporellus,fungi_840,fungi_795,0.422291481788262,0.000565813565046813,fungi_840|fungi_795,COPD,ff,0.422291481788262
Chaetomium,Torula,fungi_488,fungi_174,0.425999126141553,0.000499559594815402,fungi_488|fungi_174,COPD,ff,0.425999126141553
Debaryomyces,Torula,fungi_309,fungi_174,0.558252804985443,1.99439083758968e-06,fungi_309|fungi_174,COPD,ff,0.558252804985443
Microporus,Torula,fungi_792,fungi_174,0.425087616692471,0.000515159087374872,fungi_792|fungi_174,COPD,ff,0.425087616692471
Parasarocladium,Torula,fungi_437,fungi_174,0.425087616692471,0.000515159087374872,fungi_437|fungi_174,COPD,ff,0.425087616692471
Podosphaera,Torula,fungi_246,fungi_174,0.411375112928198,0.000809808742458396,fungi_246|fungi_174,COPD,ff,0.411375112928198
Purpureocillium,Torula,fungi_435,fungi_174,0.442599811512777,0.000281006170338216,fungi_435|fungi_174,COPD,ff,0.442599811512777
Comamonadaceae,Toxicocladosporium,bacteria_61,fungi_24,0.407371150468403,0.000920863342423583,bacteria_61|fungi_24,COPD,bf,0.407371150468403
Corynespora,Toxicocladosporium,fungi_90,fungi_24,0.459700388172808,0.000150531135084675,fungi_90|fungi_24,COPD,ff,0.459700388172808
Dothideomycetes,Toxicocladosporium,fungi_5,fungi_24,0.458969946324237,0.000154703426335612,fungi_5|fungi_24,COPD,ff,0.458969946324237
Amyloporia,Trametes,fungi_725,fungi_796,0.416416628093276,0.000687259858020095,fungi_725|fungi_796,COPD,ff,0.416416628093276
Ceriporia,Trametes,fungi_748,fungi_796,0.416486937435477,0.000685676587024453,fungi_748|fungi_796,COPD,ff,0.416486937435477
Clitopilus,Trametes,fungi_580,fungi_796,0.525216978189138,9.8927267686566e-06,fungi_580|fungi_796,COPD,ff,0.525216978189138
Didymellaceae_2,Trametes,fungi_103,fungi_796,0.560858291899508,1.74476395287115e-06,fungi_103|fungi_796,COPD,ff,0.560858291899508
Grammothele,Trametes,fungi_786,fungi_796,0.439549597571411,0.0003130320134761,fungi_786|fungi_796,COPD,ff,0.439549597571411
Heterobasidion,Trametes,fungi_809,fungi_796,0.402239744743669,0.00108323855543624,fungi_809|fungi_796,COPD,ff,0.402239744743669
Hydnochaete,Trametes,fungi_699,fungi_796,0.459580086098276,0.000151211119598482,fungi_699|fungi_796,COPD,ff,0.459580086098276
Hyphodermella,Trametes,fungi_769,fungi_796,0.402132854806766,0.00108687958186393,fungi_769|fungi_796,COPD,ff,0.402132854806766
Lentinus,Trametes,fungi_788,fungi_796,0.414541343276084,0.000730730565924986,fungi_788|fungi_796,COPD,ff,0.414541343276084
Meruliaceae,Trametes,fungi_765,fungi_796,0.596932350887909,2.4218490835004e-07,fungi_765|fungi_796,COPD,ff,0.596932350887909
Mycoacia,Trametes,fungi_762,fungi_796,0.509441483820693,2.00675291828212e-05,fungi_762|fungi_796,COPD,ff,0.509441483820693
Peniophorella,Trametes,fungi_706,fungi_796,0.506630167663943,2.268047568732e-05,fungi_706|fungi_796,COPD,ff,0.506630167663943
Perenniporia,Trametes,fungi_742,fungi_796,0.553970280720902,2.47856292290294e-06,fungi_742|fungi_796,COPD,ff,0.553970280720902
Peroneutypa,Trametes,fungi_525,fungi_796,0.464905590462723,0.0001236617343916,fungi_525|fungi_796,COPD,ff,0.464905590462723
Phanerina,Trametes,fungi_770,fungi_796,0.410924121984691,0.000821681386788731,fungi_770|fungi_796,COPD,ff,0.410924121984691
Phanerochaete,Trametes,fungi_771,fungi_796,0.51056858380856,1.9100726370791e-05,fungi_771|fungi_796,COPD,ff,0.51056858380856
Phlebia,Trametes,fungi_763,fungi_796,0.56609568780248,1.32890652571049e-06,fungi_763|fungi_796,COPD,ff,0.56609568780248
Phlebiopsis,Trametes,fungi_772,fungi_796,0.41156227572401,0.000804927286950807,fungi_772|fungi_796,COPD,ff,0.41156227572401
Polyporales,Trametes,fungi_720,fungi_796,0.456872622770411,0.000167280200187747,fungi_720|fungi_796,COPD,ff,0.456872622770411
Polyporales_2,Trametes,fungi_808,fungi_796,0.451232069129203,0.00020589938585136,fungi_808|fungi_796,COPD,ff,0.451232069129203
Psilocybe,Trametes,fungi_621,fungi_796,0.418737741252334,0.000636705494156509,fungi_621|fungi_796,COPD,ff,0.418737741252334
Schizophyllum,Trametes,fungi_616,fungi_796,0.499175281202911,3.12153931485426e-05,fungi_616|fungi_796,COPD,ff,0.499175281202911
Schizoporaceae,Trametes,fungi_711,fungi_796,0.611970411743897,9.87819486208963e-08,fungi_711|fungi_796,COPD,ff,0.611970411743897
Subulicystidium,Trametes,fungi_840,fungi_796,0.653657986184935,6.32176422321606e-09,fungi_840|fungi_796,COPD,ff,0.653657986184935
Tinctoporellus,Trametes,fungi_795,fungi_796,0.400354839857374,0.0011490852456757,fungi_795|fungi_796,COPD,ff,0.400354839857374
Desulfomicrobium,Trechispora,bacteria_91,fungi_841,0.408308907987264,0.000893686318757858,bacteria_91|fungi_841,COPD,bf,0.408308907987264
Amyloporia,Trechispora,fungi_725,fungi_841,0.451188688687623,0.000206225702313212,fungi_725|fungi_841,COPD,ff,0.451188688687623
Bjerkandera,Trechispora,fungi_768,fungi_841,0.449768418383878,0.000217174424794964,fungi_768|fungi_841,COPD,ff,0.449768418383878
Coprinopsis,Trechispora,fungi_610,fungi_841,0.418806603243467,0.000635258565564012,fungi_610|fungi_841,COPD,ff,0.418806603243467
Dacryobolus,Trechispora,fungi_729,fungi_841,0.454832980753622,0.000180403900875703,fungi_729|fungi_841,COPD,ff,0.454832980753622
Fomitopsis,Trechispora,fungi_732,fungi_841,0.613667970597289,8.90084657090284e-08,fungi_732|fungi_841,COPD,ff,0.613667970597289
Grammothele,Trechispora,fungi_786,fungi_841,0.502608059069156,2.69708837099536e-05,fungi_786|fungi_841,COPD,ff,0.502608059069156
Gyrodontium,Trechispora,fungi_660,fungi_841,0.697241586916848,2.17628581822282e-10,fungi_660|fungi_841,COPD,ff,0.697241586916848
Heterobasidion,Trechispora,fungi_809,fungi_841,0.436339962784522,0.000350299187119596,fungi_809|fungi_841,COPD,ff,0.436339962784522
Heterochaete,Trechispora,fungi_649,fungi_841,0.541488488771142,4.59158549204197e-06,fungi_649|fungi_841,COPD,ff,0.541488488771142
Hyphodermella,Trechispora,fungi_769,fungi_841,0.436012179570706,0.00035432425984161,fungi_769|fungi_841,COPD,ff,0.436012179570706
Hyphodontia,Trechispora,fungi_712,fungi_841,0.411291891312006,0.000811987861947916,fungi_712|fungi_841,COPD,ff,0.411291891312006
Lentinus,Trechispora,fungi_788,fungi_841,0.432903159532307,0.000394652924780692,fungi_788|fungi_841,COPD,ff,0.432903159532307
Lyomyces,Trechispora,fungi_713,fungi_841,0.562959921748764,1.56506513371291e-06,fungi_713|fungi_841,COPD,ff,0.562959921748764
Mycoacia,Trechispora,fungi_762,fungi_841,0.531477742303904,7.39765559054639e-06,fungi_762|fungi_841,COPD,ff,0.531477742303904
Peniophora,Trechispora,fungi_816,fungi_841,0.45760477241311,0.000162787033231471,fungi_816|fungi_841,COPD,ff,0.45760477241311
Perenniporia,Trechispora,fungi_742,fungi_841,0.414439535351919,0.000733160307624159,fungi_742|fungi_841,COPD,ff,0.414439535351919
Phanerina,Trechispora,fungi_770,fungi_841,0.422664811184254,0.000558798476274269,fungi_770|fungi_841,COPD,ff,0.422664811184254
Phanerochaetaceae,Trechispora,fungi_776,fungi_841,0.492850991829032,4.06950883686807e-05,fungi_776|fungi_841,COPD,ff,0.492850991829032
Phlebia,Trechispora,fungi_763,fungi_841,0.439219716032882,0.000316688125775011,fungi_763|fungi_841,COPD,ff,0.439219716032882
Polyporales,Trechispora,fungi_720,fungi_841,0.54639106066575,3.61471858933982e-06,fungi_720|fungi_841,COPD,ff,0.54639106066575
Psilocybe,Trechispora,fungi_621,fungi_841,0.645180184635032,1.14385054761357e-08,fungi_621|fungi_841,COPD,ff,0.645180184635032
Schizoporaceae,Trechispora,fungi_711,fungi_841,0.45342052826364,0.000190038003183179,fungi_711|fungi_841,COPD,ff,0.45342052826364
Serpula,Trechispora,fungi_664,fungi_841,0.476646118424089,7.84368580073469e-05,fungi_664|fungi_841,COPD,ff,0.476646118424089
Skeletocutis,Trechispora,fungi_737,fungi_841,0.439783608752702,0.000310461844873489,fungi_737|fungi_841,COPD,ff,0.439783608752702
Steccherinum,Trechispora,fungi_805,fungi_841,0.502630931681963,2.69444896985327e-05,fungi_805|fungi_841,COPD,ff,0.502630931681963
Subulicystidium,Trechispora,fungi_840,fungi_841,0.551188111618908,2.84984836684821e-06,fungi_840|fungi_841,COPD,ff,0.551188111618908
Tilletia,Trechispora,fungi_872,fungi_841,0.54109328585922,4.68021921729012e-06,fungi_872|fungi_841,COPD,ff,0.54109328585922
Amyloporia,Trechisporales,fungi_725,fungi_835,0.408400292352214,0.000891077068815527,fungi_725|fungi_835,COPD,ff,0.408400292352214
Basidiomycota,Trechisporales,fungi_559,fungi_835,0.418055260226274,0.000651208230856959,fungi_559|fungi_835,COPD,ff,0.418055260226274
Bjerkandera,Trechisporales,fungi_768,fungi_835,0.523675817491739,1.06170600435718e-05,fungi_768|fungi_835,COPD,ff,0.523675817491739
Claviceps,Trechisporales,fungi_387,fungi_835,0.402363812264723,0.00107902619823141,fungi_387|fungi_835,COPD,ff,0.402363812264723
Coprinellus,Trechisporales,fungi_609,fungi_835,0.43262813082373,0.000398414468609554,fungi_609|fungi_835,COPD,ff,0.43262813082373
Crustodontia,Trechisporales,fungi_758,fungi_835,0.57097584963392,1.02677144742103e-06,fungi_758|fungi_835,COPD,ff,0.57097584963392
Dendryphiella,Trechisporales,fungi_152,fungi_835,0.402363812264723,0.00107902619823141,fungi_152|fungi_835,COPD,ff,0.402363812264723
Devriesia,Trechisporales,fungi_64,fungi_835,0.402363812264723,0.00107902619823141,fungi_64|fungi_835,COPD,ff,0.402363812264723
Didymosphaeriaceae,Trechisporales,fungi_104,fungi_835,0.478992290025359,7.14729874766729e-05,fungi_104|fungi_835,COPD,ff,0.478992290025359
Eutypella,Trechisporales,fungi_524,fungi_835,0.432168539099146,0.000404773208149578,fungi_524|fungi_835,COPD,ff,0.432168539099146
Exidia,Trechisporales,fungi_647,fungi_835,0.432168539099146,0.000404773208149578,fungi_647|fungi_835,COPD,ff,0.432168539099146
Fomitopsis,Trechisporales,fungi_732,fungi_835,0.429610293347138,0.000441888338320373,fungi_732|fungi_835,COPD,ff,0.429610293347138
