SampleID	S1209	S1250	S1295	S1210	S1360	S1395	S1183	S1425	S1185	S1294	S1304	S1221	S1332	S1399	S1335	S1181	S1180	S1233	S1380	S1217	S1344	S1416	S1225	S1381	S1356	S1336	S1329	S1428	S1417	S1251	S1232	S1370	S1424	S1421	S1422	S1413	S1281	S1280	S1317	S1410	S1415	S1310	S1315	S1320	S1414	S1278	S1419	S1423	S1292	S1378	S1273	S1334	S1248	S1264	S1255	S1285	S1283	S1387	S1404	S1340	S1275	S1402	S1240	S1330	S1222	S1214	S1384	S1383	S1331	S999	S1007	S991	S990	S1043	S1074	S1026	S1052	S1034	S1016	S1053	S1085	S1120	S1139	S1122	S1151	S1131	S1096	S1127	S1092	S1152	S1123	S1107	S1134	S1124	S1089	S1115	S1083	S1005	S1006	S1015	S1001	S1106	S1088	S1039	S1057	S1013	S1445	S1430	S1446	S1436	S1450	S1454	S1449	S1435	S1462	S1469	S1453	S1455	S1495	S1512	S1515	S1533	S1520	S1511	S1501	S1502	S1493	S1494	S1534	S1492	S1499	S1531	S1470	S1476	S1475	S1487	S1567	S1566	S1474	S1583	S718	S713	S706	S704	S703	S717	S710	S690	S681	S676
VF0170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0788	1.706371459	1.127805769	0	2.361455176	0	0	0.60981408	2.249875975	0.542333355	0	0.252191373	0.534954076	0.597706749	0.881956223	1.491521652	2.717078041	0	0	0.396909821	0	2.28918643	0.961966703	0.805638835	1.694103146	0.314936558	0	0.723600225	0	1.779235572	1.251235595	1.488235026	1.384507896	1.510970856	0.534096311	3.621283614	1.556447913	0	1.632372105	1.268489644	0.357615492	0.685307605	6.626774878	5.245959238	0	0.687730958	0.811665398	0	2.177592704	0	0.330013604	0.670530298	0.645104063	4.30419775	1.096332699	0	1.176692476	0	1.136793971	2.69419778	0	0	1.441255166	1.614590286	0	3.740415186	0.668154424	1.106874242	3.262001377	0.223936201	2.741879141	6.164995051	1.164567898	1.417265461	0	2.074471981	1.585702072	1.89895427	0.615678247	2.347671392	0.4164891	0	0.595248282	3.456801968	1.731637705	8.593093586	2.84242093	0	5.19151612	0	5.433091033	5.034111847	0.437101844	0.435966068	0	1.682285637	0	0	7.774949666	1.502474081	2.819194097	0.546630468	5.629868111	0.403684249	1.606940929	0	0	0	0.65682869	1.366446654	0.638814853	0.451164279	0	1.602019091	0.540008859	0	1.158319987	0	3.114376227	1.116159323	1.5232545	3.743094485	0	0	2.743912747	2.94786192	0	2.085396733	0.699013764	3.345304129	4.152210986	0.54582908	0	1.72231786	1.237548087	0	0	1.129579097	0	0	0	0.531420476	0	3.534945297	0	0	0.746438555	2.569946128	0	0.848904556	0
VF0694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.17186853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.09893251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143574227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702736935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.464364205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714623409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054636608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122559006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58464841	0	0.373604339	0	0	0	0	0	0.6013869	0	0	0	0	0	0	0.429529505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726681941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145774118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0990	0	1.295732731	0	0	0	0	0	1.269397947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.164104284	0	0	0	0	0	0	2.290481175	0	0	0	0	0	0	0	0	0	0	3.294511711	0	16.23020058	0	0	0	0	0	0	0	2.105902576	2.369479766	0	0	0	0	0	0	0	0	0	0	0.941819258	0	0	0	0	0	0	0	0	0.861992539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.18041735	0	0.147550163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.321317798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.039807568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.17004344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0421	0	0	0	0	0	0	0	0.598789393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.118321809	0	0	0	0	0	0	0	0	0	0	0.526357754	0	0.894527332	0	0	0	0	0	0	0.476261417	1.380206488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.05895775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35062757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.598032051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1013	0	0.460103529	0	0	0	0	0	0.598789393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510458386	0	0	0	0	0	0	0	0	0	0	1.712381799	0	0	0	0	0	0	0	0	0	0	1.579073262	0	5.478824827	0	0	0	0	0	0	0	1.380206488	0	0	0	0	0	0	0	0.400558865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699663015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.74222264	0	0.311191263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1014	0	1.840414114	0	0	0	0	0.894818572	1.494387802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.473287236	0	0	0	0	0	0	0	0	0	0	1.579073262	0	28.60556685	2.098800073	0	0	0	0	0	0	1.470782539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39932603	0	0	0.40435316	0.929554006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.7301037	0	1.493800936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1150	4.328868579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921819432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1051	0	0	0	0	0	0	0.447409286	0	0	0	0	1.29687953	0	0	2.297408471	2.671538663	0	0	0.582410756	0	0	0	0	0	0	0.301513251	0.758850873	0.628670961	0	0.510458386	0	0	1.221006475	1.294800065	1.907838899	0	0	0	0	0	0	0.561736611	2.879573273	0	0.504575455	0	0	0	0	0	0	1.579073262	8.762289184	0	0	0	0	0	0.546916461	0	0	0	0	0	0	2.725825815	0	2.117780474	0.328595679	1.201676596	1.984416168	0	0	0	0	0	0	1.004696878	0.80144741	0	0	0	3.673033484	0	9.819968874	0	0	0.381044332	0	6.14980221	0.581946034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552108668	0.199173458	0	0	0	0	0	0	0	0.505282028	0.447571573	0	3.024772175	0	2.554961306	0	0	0	0	0	0	0.507733371	0	0	1.398507556	0	0	0	0	0	0	0	0	0	1.428284033	0	0	0	0	1.6438415	0	0.59327571
VF1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736357899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381526966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1335	0	0	1.00302252	0	0	1.232876109	0	0	0	0	0	2.768304213	0	0	0	0	0	0	0.933319329	1.758749577	0	0	0	0	0	0	0	0	0	0	0	1.118812517	0	0	0	0	0	0	0	0	0	0	0.424587967	0	0	0	0	0	0.741802165	0.872257354	0	0	0	0	0	0	0	0	0	0.988768488	0	0	0	0	2.034603561	0	0	0	0.328595679	0	0	0	0	0	0.447732969	0	0	0	0.642163929	0	0	0	0	0	0	0.613479273	1.174146833	0	0	0.291624203	0	0	0	0	0	0	0	0.684997723	0	0	0	3.335527028	0	0	0.267374068	0	0	0	0	1.365912882	0	0	0	0	0.183797837	0	0	0	0	0	0	0	0	0	0	1.121689813	0	0	1.981410925	0	0.882162403	0	0	0	0.641493125	0.592810674	0.610490961	0	0.852079564	0	0	0	1.144420052	0	0	0.075076295	3.344078046	0	0.208003592	0
VF0479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167190875	0	0	0	0	0	0	0	0.343072018	0	0	0	0	0	0	0	0	0	0	0	0	0.503687724	0	0	0.567067916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190541464	0	0	1.640749382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313896661	0	0	0	0	0	0.485679081	0	0	0	0	0	0	0	0	0	0	0	0	2.745244186	0	0	0	0	0	0	0	0	0	0.133687034	0	0	0	0	0	0	0	0	0.792388978	0.921161916	0	0	0	0	0	0	0	0	0	0	0	0	52.53269364	0	0	0	0	0	0	0	0	0	0	0	0	0.779786703	0	0	0	0	0	0	0	0	0
VF1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198074019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1337	0	0	0	0	0	3.725295259	0	0.598789393	0	0	0	1.273602205	0	0	0	0	0	0	0	0	0	0	0	0.343072018	0.231063115	0	0.379425437	0	8.897064092	0	0	1.167589084	0	1.428102016	1.14470334	0	0	0.659555048	0.343887166	0	0	0	0	0	1.00915091	0	0	0.48437406	1.3336781	0	0	0	0	0	0	0.219811388	0	0	0	0	0	0	0	0	0	0	2.163931561	0	0	0.865523529	0	0	0	0	0	1.310326115	0	0	0.267149137	0.51470773	0	0	0	0	0	0	0	0	1.414301262	0	0	0	1.424079134	0	0	0	0	5.483464671	1.423328974	0	0.317034389	0	0	0	0.133687034	0	1.349269523	0	0	1.573408661	1.712778304	0	0	0	0.855711653	0	0	0	0	0	1.273063454	0	0	0	0	0	0	0	7.979056824	0	0	0.839717967	0	0	0	0	0.305245481	0	1.778454893	0	0	0	0	0.985381763	0	0	0	0	5.510688125	0
VF0783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391909041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530244864	0
VF0784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.190877683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382422313	0
VF1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.098324338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1224	0	0	0	0	1.557286992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.019243222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0475	0	0	0	0	0	0	1.550748929	0	0	0	0	0	0	0	0	0	0	0	0	0.548748236	0	0	0	0	1.601758785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760578192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0267	0	0	0	0.638134613	0	0	0	0.598789393	0.221252185	0.544318677	0	0.864586353	0	0	0	0	2.281864194	0	0	0	0	0	0	0	0	0	3.035403492	0	0	0	0.801755858	1.118812517	0.610503237	4.747600238	0.19078389	0	0	0	0	0.18751848	0	0	0.794855279	1.104536849	2.01830182	0	1.52328424	0	0	0	0	0	0.818438476	0	0	0	0	0	0	0	0	0.460068829	0	0	1.01730178	0	0	0.360885284	0.657191357	1.201676596	0	0.449885151	0.575403792	0	0	0.173983243	0	0	0.534298273	0	0	0.485679081	0.918258371	0	0	0	0	0.381044332	0	0	0.581946034	0	0	0	0	0	0	0.760578192	0	0	1.336842137	0	0	2.937767198	0	0	2.698539047	0	0.552108668	0.497933645	1.986065205	0	0	0	0	0	0	0	1.79028629	0	1.728441243	0	0	1.667005373	0	0	0	0	0	7.108267198	0	0	0.699253778	0.500027589	0.266870073	20.71586961	0.305245481	0	0	0.736800089	0	0	6.42727815	0	0	0	0	0	0	0
VF0413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1334	0	0	1.265025764	0	2.570866025	14.04790032	0	0	0	0	0.376945615	1.499678333	0.980517092	0	0	0	0	0.572511528	0	0	2.559431358	0	2.301360134	0.349458997	0	0.603026502	0	0	0	0	0	0	0	0	0	4.152764043	1.917539763	0.669175025	0.695033164	0	1.134633154	0	0.532699844	1.215625325	0	0	0	0	3.258951428	0	0	0	0	0	0	0.865344436	0	0	0	0	0	0	1.698427722	0	7.735001468	0	0	2.383087309	1.649914449	0	0	1.485396661	0	0	0	0	0	0	0.267149137	0.438655928	0	0.490804982	0	0	0	10.66262556	5.746670196	0.770131815	0.684760637	0	0	0	0	5.512760607	0	0	0.766923599	2.301802602	0.410957405	0.385553636	0.810570773	0	3.911561167	0	0.666886918	0	0	0	0.557935672	2.835698073	2.522986446	0	0	0	3.356715977	0	0	0	0.452295283	0	0	0	0.417470213	0	0	1.407303163	0	2.283322006	3.820903986	0	4.676981705	0.735584076	0	1.515914774	1.073113433	0	0	0	7.13930488	0	1.576033285	0	0	0	0	0.282083958	1.565080913	0	0.262336984	0
VF0993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31491144	0	0	0	0	0	0	0	0.887689479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969266761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.197401152	0	0	0	0	0	0	0	0	2.268705477	0	0	0	0	16.73672299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0895	0	0	0	0	0	0	0	0	0	0	0	0	0	1.561791026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789909495	0	0	0	0	0	0	0	0.825350691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765080818	0	0	0	0	0	0	0
VF1248	0	0	0	0	0	0	0	0.299394696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612172247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.264432417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510458386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583096472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.522691997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
