MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF0969	Neis_high	0.00715849301071429	0.00428617675174825	1.66857497373617	0.738616512296243
VF0969	Neis_low	0.00601172088888889	0.0064116577245283	0.937720624051356	-0.0927699315612682
VF0076	Neis_high	0.00417151133928571	0.0668663025244755	0.0625260545430925	-3.9993987051612
VF0076	Neis_low	0.0122836631986532	0.0110582704792453	1.11071221305133	0.151485061023123
VF0077	Neis_high	0.004450167325	0.00189469059440559	2.34167551312548	1.22754117488351
VF0077	Neis_low	0.00309259015824916	0	310.259015824916	8.2773293240527
VF0932	Neis_high	0.0112252738142857	0.013359968958042	0.840336566939279	-0.250960831039237
VF0932	Neis_low	0.00665465819191919	0.00784530678867924	0.848427486183485	-0.237136734817729
VF0931	Neis_high	0.00444067768928571	0.00396201731118881	1.12050812989877	0.164153116427145
VF0931	Neis_low	0.00111938913131313	0.0105934391169811	0.106511587311747	-3.23091770624048
VF0930	Neis_high	0.816322243475	0.65353153513986	1.24909007244704	0.320877514085412
VF0930	Neis_low	0.79447149623569	0.722077604396226	1.10025638357273	0.137839742122832
VF0701	Neis_high	0.0658606572535714	0.0475067368846154	1.38626222195191	0.47120017993374
VF0701	Neis_low	0.0371554372087542	0.0405885055698113	0.915438553393209	-0.12746504304279
VF0220	Neis_high	0.0181910807285714	0	1820.10807285714	10.8298084007707
VF0220	Neis_low	0	0	1	0
VF0042	Neis_high	0.0125432236928571	0.0888363052307692	0.141291454498321	-2.82325388275911
VF0042	Neis_low	0.0622909626801347	0.0635955889773585	0.979488810367149	-0.0298990835788121
VF0871	Neis_high	0	0.00579134966083916	0.00172373681722772	-9.18024476630524
VF0871	Neis_low	0.0276019576531987	0.00172538405283019	15.9111509686672	3.99196629490133
VF0041	Neis_high	0.0248910991107143	0.0348014993881119	0.715312455608218	-0.483354531751663
VF0041	Neis_low	0.0306599151043771	0.0594593994641509	0.515725993212112	-0.955323333947545
VF0929	Neis_high	0.07319929325	0.229330194821678	0.319217018660524	-1.647390525775
VF0929	Neis_low	0.175205070535354	0.387113877049057	0.45260724259886	-1.14366842416268
VF1086	Neis_high	0.131616890371429	0.179167662786713	0.734616627565416	-0.444936543992468
VF1086	Neis_low	0.171672798905724	0.130686869611321	1.31359534024259	0.393520914520655
VF0524	Neis_high	0.187068870964286	0.239313299	0.781699365444088	-0.355314228244017
VF0524	Neis_low	0.326596658430976	0.241618368954717	1.35169003475823	0.434764355328099
VF1089	Neis_high	0.111773256696429	0.126305233555944	0.884954676879259	-0.176324525698414
VF1089	Neis_low	0.125104834979798	0.105802171513208	1.18242384775348	0.241747271931554
VF1090	Neis_high	0.150888983375	0.132058608195804	1.14258025004154	0.192295497686883
VF1090	Neis_low	0.162106931760943	0.165701862237736	0.978306136759023	-0.0316421032545789
VF0285	Neis_high	0.00263347999285714	0.00285937071678322	0.921275169288925	-0.11829596563239
VF0285	Neis_low	0.00261704953535354	0.00175984578490566	1.48433810321704	0.569819747131864
VF1091	Neis_high	0.0149288003607143	0.0195586048321678	0.763406512055328	-0.389476601718935
VF1091	Neis_low	0.013823920010101	0.0252267867358491	0.548164873559351	-0.86731821175355
VF0878	Neis_high	0.00467080575357143	0	468.080575357143	8.87061308638326
VF0878	Neis_low	0.0759053835353535	0.00539531238490566	14.0445876444343	3.81194236178222
VF0309	Neis_high	0	0	1	0
VF0309	Neis_low	0.00126759721885522	0.0103644145735849	0.123148849488646	-3.02152494528661
VF0670	Neis_high	0.979755932282143	0.697357959867133	1.40494830371733	0.490517046216466
VF0670	Neis_low	0.822953970434343	0.711649200041509	1.15640178667871	0.209642742940506
VF0027	Neis_high	0	0.00504921420979021	0.0019765915387905	-8.98276951467984
VF0027	Neis_low	0.00487254935353535	0	488.254935353535	8.93149081693663
VF0584	Neis_high	0	0	1	0
VF0584	Neis_low	0.0024738241952862	0.00309305471698113	0.800444858962279	-0.32112607308485
VF0525	Neis_high	1.29478986522143	1.43366860747203	0.903131188868416	-0.146992526026345
VF0525	Neis_low	1.53658188141751	1.54855672949811	0.992267141058567	-0.0111995154081908
VF0286	Neis_high	0.00470863846785714	0	471.863846785714	8.8822268292278
VF0286	Neis_low	0	0.00110033474716981	0.00900629294497854	-6.79485088011198
VF0469	Neis_high	0	0.0014138911958042	0.00702300852022062	-7.15369509923149
VF0469	Neis_low	0	0.0084446555509434	0.00118278029657686	-9.72360216912099
VF0527	Neis_high	0.0174089306428571	0.0115059058951049	1.51259751525596	0.597028154116954
VF0527	Neis_low	0.0904034417474747	0.00568905354716981	15.8646415583118	3.98774302062525
VF0530	Neis_high	0.228586625403571	0.329950638993007	0.692799680898958	-0.52948982932272
VF0530	Neis_low	0.375138318962963	0.404839566422642	0.926636336251693	-0.109924838911287
VF0528	Neis_high	0.00736697733214286	0	737.697733214286	9.5268859923466
VF0528	Neis_low	0.0688073482491583	0.00497067543396226	13.8168706557159	3.78835899565688
VF1151	Neis_high	0.0229233436428571	0	2293.33436428571	11.1632309974219
VF1151	Neis_low	0.0162454801447811	0	1625.54801447811	10.6667104547946
VF0707	Neis_high	0	0.00424386907342657	0.00235080107718144	-8.73263182015253
VF0707	Neis_low	0.00149380635690236	0	150.380635690236	7.23247499487351
VF0472	Neis_high	0.0205870757107143	0.007428202	2.76909335222602	1.46941369094693
VF0472	Neis_low	0.0104116395420875	0.0324536501849057	0.321024884223685	-1.63924296279005
VF1066	Neis_high	0.0604965608035714	0.0258749452272727	2.33751936781465	1.22497831868344
VF1066	Neis_low	0.0551701461178451	0.113325156558491	0.486875809708415	-1.03837427240863
VF0149	Neis_high	0.342116341092857	0.303412091748252	1.12755910132186	0.173203054721735
VF0149	Neis_low	0.423622375060606	0.438128278716981	0.966891950872557	-0.0485734157848618
VF0473	Neis_high	0.0428411267535714	0.0735949606258741	0.582177157479629	-0.780469860437616
VF0473	Neis_low	0.0919811387777778	0.107091087022642	0.858918815252833	-0.219406320179341
VF0659	Neis_high	0.002051902425	0.0114494312202797	0.179930607843002	-2.47448747179282
VF0659	Neis_low	0.00764014237037037	0.000681163622641509	11.0684968360065	3.46838740422572
VF0081	Neis_high	0	0.0124577027797203	0.000802072376658337	-10.2839799524269
VF0081	Neis_low	0.00119867253535354	0	120.867253535354	6.91727961913141
