MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
ARG29	Neis_low	1.27297551323113e-05	1.23186984069266e-05	1.01841759397838	0.0263292482777753
ARG290	Neis_high	0.0249395099914237	0.0275643966261992	0.904807105288335	-0.144317836289076
ARG290	Neis_low	0.0286355574973581	0.0269027401338681	1.06438650820655	0.0900221284877382
ARG291	Neis_high	0.0178851004556037	0.0195415122137421	0.915279609063992	-0.127715554782738
ARG291	Neis_low	0.0204697582630703	0.0195277169095547	1.04821655252129	0.0679367960497599
ARG292	Neis_high	0.0213300933938573	0.0233976728737418	0.911670865744032	-0.133415022759112
ARG292	Neis_low	0.0251543929116086	0.0249067399588903	1.00993921970237	0.0142684711230827
ARG293	Neis_high	5.58681028137226e-06	1.20051372610525e-05	0.708325973906092	-0.497514648832241
ARG293	Neis_low	1.16310793492581e-05	9.41096068193294e-06	1.11437448685327	0.156234133518776
ARG294	Neis_high	0	5.6200311037672e-06	0.640203590733454	-0.643397326284375
ARG294	Neis_low	8.23793773284843e-06	5.91925201676077e-06	1.14565293103259	0.196170054116817
ARG295	Neis_high	0	1.41420402218075e-05	0.414215199217795	-1.27154760208745
ARG295	Neis_low	0	1.87304473898369e-06	0.842243941620655	-0.247689949011713
ARG296	Neis_high	0	1.58034570843611e-06	0.863532078555751	-0.211678322791887
ARG296	Neis_low	0	9.36522369491846e-07	0.914367443520772	-0.129154058250214
ARG297	Neis_high	7.12427045498928e-07	1.91639820371956e-05	0.367317022477806	-1.44490233882526
ARG297	Neis_low	1.7863072278391e-05	2.89030276124264e-05	0.716218607867194	-0.481528093502051
ARG298	Neis_high	4.4676547691885e-07	0	1.04467654769188	0.0630563248187542
ARG298	Neis_low	0	1.47274449415791e-05	0.404408948179885	-1.30611317541122
ARG299	Neis_high	0	0	1	0
ARG299	Neis_low	9.5132905673368e-07	9.36522369491846e-07	1.00135387527603	0.00195190812458784
ARG3	Neis_high	3.40005166456249e-05	1.37607384396441e-05	1.85181604340256	0.888940790578546
ARG3	Neis_low	1.48604068834126e-05	0.000105719782543195	0.21483281714717	-2.21871370343018
ARG30	Neis_high	0.000469704724578322	0.000473407206179622	0.992340863863903	-0.0110923309914761
ARG30	Neis_low	0.00021764255069269	0.000235118184302815	0.928705274723578	-0.106707265939431
ARG300	Neis_high	6.14800858666211e-06	0	1.61480085866621	0.691356259080649
ARG300	Neis_low	6.47453441490107e-06	2.68469745860795e-05	0.447106841198436	-1.16130847410735
ARG301	Neis_high	4.6032924511592e-06	0	1.46032924511592	0.546293675095212
ARG301	Neis_low	0	2.80956710847554e-06	0.780666506160339	-0.357221721502489
ARG302	Neis_high	0.0339239645707901	0.0399460731361086	0.849281771389185	-0.235684809962756
ARG302	Neis_low	0.0179921181337065	0.0178918327059706	1.00560196430069	0.00805937297378622
ARG303	Neis_high	2.7217980335222e-06	0	1.27217980335222	0.347302588132087
ARG303	Neis_low	5.72932898745144e-06	0	1.57293289874514	0.653457126753299
ARG304	Neis_high	5.69259031220434e-05	1.24616947550205e-06	5.9509954271835	2.57313100921822
ARG304	Neis_low	2.85544322950499e-06	2.22180150910556e-06	1.05184519810172	0.072922396299186
ARG305	Neis_high	0.000173469930849879	0.000503207033619021	0.35749691417144	-1.48399730594395
ARG305	Neis_low	0.00175161928868888	0.00026660429497111	6.36873440042886	2.67100670754711
ARG306	Neis_high	9.18777923640809e-06	2.4051909637082e-05	0.563486143388354	-0.827547961172562
ARG306	Neis_low	3.77740258320791e-05	7.42190452319361e-05	0.567259171610307	-0.817920064890607
ARG307	Neis_high	5.41041737662432e-05	0.000153363224121479	0.392402721671155	-1.34959304688816
ARG307	Neis_low	0.000150796213891403	0.000216228106021607	0.710770278366942	-0.492544740123372
ARG308	Neis_high	3.54963552242295e-05	1.04400323305386e-05	2.22584556073599	1.15435349542477
ARG308	Neis_low	1.75831212274333e-05	1.38450790289167e-05	1.15676367413098	0.210094153136498
